PG.MolecularWeight	PG.ProteinGroups	PG.Genes	PG.ProteinDescriptions	p_value	log2FC	Early_mean	Advance_mean	T2	T5	T6	T7	T8	T10	T11	T12	T14	T16	T21	T22	T26	T27	T28	T29	T32	T34	T35	T43	T47	T51	T55	T58	T60	T63	T64	T65	T69	T72	T73	T74	T75	T3	T4	T9	T13	T15	T23	T30	T33	T36	T37	T38	T39	T42	T44	T45	T46	T48	T50	T52	T53	T57	T59	T62	T66	T67	T68	T70	T71	T76
33917.31;33556.94	A0A087WZQ7;Q9H115	NAPB	Beta-soluble NSF attachment protein	0.003170319	6.297949693	6.693712358	12.99166205	17.24984347	17.94588101	17.73526771	0.582899141	17.17010477	0.586901304	18.39080397	0.579492724	0.589047986	0.579938063	17.1323739	0.590349704	18.44868486	0.587154829	0.588179552	17.02507331	0.585365291	0.580279545	17.09485297	0.590830444	16.7591792	0.583310115	16.02335826	0.582095521	0.583547331	0.578771695	0.575445624	17.64976611	0.584943848	0.592408766	0.588336958	0.576097044	0.581922794	17.58124622	0.580330777	18.36545221	0.589029798	17.02580971	17.86358087	18.40668874	16.87393115	18.49707838	15.19576808	16.24445777	18.31298056	16.78483989	0.57739608	17.74460547	20.09263231	19.16146838	18.28084382	0.587171382	0.592405155	0.590079307	0.585811143	18.25538046	16.94423467	16.43552848	17.66943787	17.39744916	0.584175361	18.9383863
72414.14;75293.33;75483.47	A0A087WZT0;M0QZ22;Q5PRF9	SAMD4B	Protein Smaug homolog 2	0.019099768	4.314181943	9.78159526	14.0957772	0.575608525	15.54291626	0.594538954	16.96611621	16.26308892	0.591130255	0.579372495	16.68899949	0.576923244	0.588609538	17.14417775	16.56942349	16.55043633	13.43120465	13.62135995	16.42644277	0.582173523	16.37678131	16.02148547	0.593577696	16.28227033	0.576124671	17.45191274	0.589833791	0.583275198	0.581695394	16.36629006	17.23474786	18.46012989	0.582669381	18.25754956	0.587012245	18.95476563	15.94734229	15.393809	16.48184204	16.80269138	16.89971804	0.593020901	15.8709916	16.88437364	16.04754116	16.88530547	16.05745817	17.43328107	15.90285083	17.46076409	17.30196891	16.17447894	0.586785711	15.80790546	0.591346356	16.04665127	16.13463923	16.77559802	12.37846355	17.84500615	17.51032715	17.06413094	0.576841004	13.79716487	15.52524168
15428.11;15696.65;14253.79	A0A087X0N2;A0A3B3ISI6;O15243	LEPROT	Leptin receptor gene-related protein	0.021460612	4.411226891	3.911540091	8.322766982	0.585431455	16.61441869	0.592502269	16.91799452	15.64397451	0.579515098	0.591019667	0.58911809	0.592235019	0.575862836	0.586171372	0.575907653	0.587080487	0.590407299	0.590193085	0.591702346	0.575326652	0.591025238	0.576285903	0.583233883	16.65085936	0.580970605	15.98147626	17.29042545	0.593017415	0.593723188	0.58273292	14.75680632	0.583173668	0.582307187	0.59385412	0.582078492	0.57999194	0.58155748	0.582022899	0.582380117	0.577665174	17.51819006	0.577391818	16.39284133	16.80791066	0.593335454	17.49152505	17.62371675	16.69417358	0.592382468	0.58023983	16.69456268	0.588497106	0.576894124	15.68934786	0.589479001	16.85286064	17.18037313	17.32301847	0.585205858	15.09042163	16.53163418	0.591095147	0.578262653	0.593099048	14.70015827
28859.43;37057.98;17635.19;37048.42;46625.81	A0A087X0P4;A0A0A0MTI0;H0YKH1;H0YLF5;P40424	PBX1	Pre-B-cell leukemia transcription factor 1;Pre-B-cell leukemia transcription factor 1;Pre-B-cell leukemia transcription factor 1 (Fragment);Pre-B-cell leukemia transcription factor 1;Pre-B-cell leukemia transcription factor 1	0.021147366	5.054445013	11.60111383	16.65555884	0.589500297	18.20095127	0.591495217	18.56233735	18.7386577	0.583532845	0.575356005	22.30326696	0.592744265	0.5783292	19.50651219	20.63482589	19.87283173	22.03309108	0.588754627	18.86277809	0.576240021	0.589151929	20.26359387	20.08268588	20.14952759	0.579993949	18.87611624	18.85111355	0.576917444	0.593172174	18.63098294	20.03395409	0.581787338	19.62379421	19.39170274	0.592412989	20.02864466	18.4163173	19.17768094	19.41491706	16.99161275	19.0070615	20.65129459	19.52443686	18.21447921	20.82878624	18.90867353	18.65957602	19.79510527	14.74149085	18.26292152	20.06413653	20.94679654	0.590753365	0.589692769	21.05863341	18.40801377	18.68303036	18.96259237	0.582569341	19.42111395	19.14765678	19.17955576	0.586360673	22.09197427	20.10397287
157478.29;147007.35;152618.74;154176.53	A0A087X0R0;F5H6S1;F8W8R6;O15550	KDM6A	Lysine-specific demethylase 6A	0.020111852	4.995022789	7.850251135	12.84527392	0.59206355	18.1660915	0.579361923	19.54670021	0.576778051	0.578425502	0.587720331	0.592595492	0.589646571	0.587253825	15.8951729	0.586627555	0.585606283	0.576091635	1.778094179	17.49438661	0.594028346	16.08184667	0.591662105	14.83524251	17.95488825	0.590692706	18.69292502	19.63336201	15.49972815	0.588280451	15.50462311	18.58101388	21.46695954	0.592560173	17.37039661	0.587555571	0.579906256	0.578113145	0.577835275	16.91258805	15.49589905	17.23507916	0.584794571	17.18727142	0.587449862	0.582507807	18.57626716	18.05737835	15.6986466	18.69516626	17.97733592	17.43133283	0.591310531	0.585491147	18.44770339	16.5205977	18.18246437	17.87942994	18.50392483	18.27688049	16.32994069	17.4705082	16.4243379	19.23319367	0.5790243	17.31047119
33993.44;39281.47;NaN;32057.21	A0A087X1L0;Q9NS73;S4R2X9;S4R3N2	MBIP	MAP3K12-binding inhibitory protein 1;MAP3K12-binding inhibitory protein 1;MAP3K12-binding inhibitory protein 1 (Fragment);MAP3K12-binding inhibitory protein 1 (Fragment)	0.009592206	4.24074331	2.107271669	6.348014979	0.59117184	0.584541509	0.592524557	0.582465	1	0.576264352	0.576445047	0.582910463	0.585655606	0.590764063	0.591787669	0.585731969	0.590220381	0.581772474	0.588351779	16.98209099	0.576635136	16.83650212	0.586187598	0.591469945	1.230766841	0.590565784	0.593836545	0.586395957	0.585132021	0.579790106	0.587704394	17.09491046	0.585910027	0.583063666	0.582199883	0.578450457	0.58774643	17.70810298	0.576115634	1	0.580918488	1	0.57806913	14.15465883	0.575907325	10.67415864	0.577469776	16.66729901	0.584745131	1.082925569	0.584228103	0.593908948	0.58208976	0.589813494	12.7194704	0.589896084	16.2303603	17.75255368	16.01768211	0.587568564	17.96887848	14.1898033	18.15875944	0.580223148	0.593965134	0.592862918
148297.19;147584.43;147734.61	A0A087X1P3;C9IYE1;Q86UW7	CADPS2	Calcium-dependent secretion activator 2	0.041544836	3.987851126	12.76998843	16.75783956	19.32301022	18.43552402	19.05754229	18.22128797	18.65406694	0.584887199	19.83164985	18.77347408	17.75796503	0.578126288	20.8620884	0.594218073	18.43675576	0.587615405	18.0982265	17.19461785	19.55684865	17.79744553	18.58720227	19.08558138	16.75483685	20.03104423	18.44738205	0.584258743	19.88726739	0.586061866	0.588928301	0.582323297	21.53834123	0.579877855	18.64936342	0.577884063	0.583915182	22.39866307	19.55173396	18.62135593	0.581931387	18.62064091	19.81996134	18.78672798	18.44518589	17.45926463	18.01488765	17.82667698	17.70294774	18.35431261	20.56836381	19.85107465	18.86374174	19.90889594	18.43967594	18.47389782	0.584847182	18.53748527	19.02474318	17.42968371	16.74473038	17.52924013	18.1286009	19.52261876	0.590330703	15.5951269
45676.45;NaN;48509.09;48647.99	A0A087X1W8;A0A0A0MTJ8;Q9BY67;X5DQS5	CADM1	Cell adhesion molecule 1;Cell adhesion molecule 1 (Fragment);Cell adhesion molecule 1;Cell adhesion molecule 1 isoform C (Fragment)	0.024404841	4.017537107	12.77545672	16.79299383	0.580775063	17.78280629	0.58219551	18.95684689	15.75522073	0.58674555	22.01498756	18.69433801	19.29108735	20.20600454	17.8551273	18.11284481	17.97393441	16.62979572	18.40789581	18.14808459	0.588840765	17.30830514	16.81991458	18.4683977	16.5925817	0.588243842	16.49651809	17.05798478	0.58871944	0.577780709	17.44926781	17.47437833	0.585735558	19.5920216	18.65466869	0.583276477	0.584746353	17.34769165	17.61531734	16.43981098	18.71638524	20.23262674	13.27794245	17.02210904	20.16384696	17.40126404	16.26415392	17.5600067	16.95521063	17.56196926	19.54324486	20.11745794	18.29279006	20.72351076	0.579399802	18.73545593	18.00306131	17.18576606	0.588229646	17.16602161	18.77304028	17.1099811	16.39866177	19.37641159	19.18637196	18.65908131
118591.27;118329.81;118652.33;118600.28;118320.8	A0A087X1Z1;A0A0G2JPW5;A0A0G2JQX1;A0A0G2JSA7;Q96RT8	TUBGCP5	Gamma-tubulin complex component;Gamma-tubulin complex component;Gamma-tubulin complex component;Gamma-tubulin complex component;Gamma-tubulin complex component 5	0.008607774	4.70673081	8.053390226	12.76012104	0.589695096	16.29067728	15.08920121	0.588983141	15.87272569	0.594544258	0.589012964	0.57768812	0.578744492	0.577677369	16.19464806	17.11800352	0.577576285	0.588088164	0.578391919	15.98995659	17.08070353	15.02464951	14.83576053	17.48029629	14.53822754	0.587525167	15.48043264	0.585930724	17.46744734	0.575607208	16.06648538	15.28838581	0.582636352	1.713061529	14.89457365	0.588851576	0.575688521	14.90914918	15.22868983	13.77275503	0.591193491	14.61127385	14.09983175	15.76508635	15.67841961	13.74434956	14.91292423	15.39463291	14.6050463	4.749161745	0.576685671	14.92770636	18.85537266	10.46912494	18.60435528	15.90521474	16.04781287	16.18163925	16.11010587	16.23807333	1	14.67087437	14.36829197	13.28945988	0.580494465	14.15578454
125001.24;116169.23;121724.59	A0A087X295;E9PDU5;Q9NNW5	WDR6	WD repeat-containing protein 6	0.007791912	5.07331739	10.87790165	15.95121904	18.63683822	17.55845458	0.581663541	17.50878045	16.93770714	0.584095452	0.57691885	0.594066673	0.585252458	0.575400646	17.10888604	17.15722233	17.39796416	18.14136409	0.591011276	17.81889058	0.585000391	17.34870844	14.68998422	17.12552525	16.71880459	19.05822531	17.64003869	16.99279609	0.592140539	0.58878429	17.82302723	17.56209554	0.584408407	19.18951437	18.94662281	0.588527555	0.582034281	17.37786159	17.50867118	16.95912925	13.48818535	17.56583772	0.583813546	17.82110509	17.84096113	16.80023519	18.05917775	17.30440355	17.61733854	17.20828363	0.576366268	19.03372629	17.869713	0.584811147	19.42220531	18.83378767	17.16647971	17.16997163	21.39586658	15.73897986	17.6543537	18.23866859	18.03818808	15.07596137	20.90941062	18.74185886
40309.7;41242.58;62713.36;37865.98;39939.98;45949.7;28437.4;50561.32;28565.53;43088.81;41373.77;42784.31;25265	A0A087X2B1;A0A0G2JRA5;A0A286YEU2;B0QYV1;B0QYY4;B7Z1U7;F8VR27;F8VZG9;F8VZY7;J3KNW3;O43251;Q9NWB1;S4R469	RBFOX1;RBFOX2;RBFOX1;RBFOX2;RBFOX2;RBFOX1;RBFOX1;RBFOX1;RBFOX1;RBFOX1;RBFOX2;RBFOX1;RBFOX2	RNA binding protein fox-1 homolog;RNA-binding protein fox-1 homolog 2 (Fragment);RNA-binding protein fox-1 homolog 1;RNA binding protein fox-1 homolog;RNA binding protein fox-1 homolog;RNA binding protein fox-1 homolog;RNA-binding protein fox-1 homolog 1 (Fragment);RNA-binding protein fox-1 homolog 1;RNA-binding protein fox-1 homolog 1 (Fragment);RNA binding protein fox-1 homolog;RNA binding protein fox-1 homolog 2;RNA binding protein fox-1 homolog 1;RNA-binding protein fox-1 homolog 2 (Fragment)	0.032651648	4.001733103	12.16045157	16.16218467	16.75306236	17.30164034	18.0305225	18.57811179	17.10442743	0.579771676	19.84433252	17.49391444	0.589087305	0.580947559	17.0676743	16.89523985	0.588676501	20.39356368	0.578565332	0.575677822	0.588885941	18.27994987	20.20983945	15.96003341	18.18938588	16.00145836	17.29968232	0.581856108	18.14593479	20.73283372	14.8205773	18.54272041	0.590465238	18.74287436	18.49333997	0.580390116	0.579459238	17.53520821	20.61448407	18.26954221	16.45036289	18.26571004	15.95653108	18.18210864	18.51721799	17.32921329	17.32870519	17.41706908	0.592834618	17.95460617	0.577138232	18.27294125	17.67814341	16.72184903	16.37288591	17.67764567	19.11382895	18.67839135	18.19622705	16.68148625	19.20073042	18.31289237	19.77762495	19.19195229	0.575564532	17.26046045
60423.53;67513.9;69899.67	A0A087X2B2;E9PMH5;Q13490	BIRC2	Baculoviral IAP repeat-containing protein 2	0.003029209	6.292802843	11.8388751	18.13167795	20.40204231	18.13686614	0.592916288	16.71612029	19.20922071	0.590868762	21.22660593	0.59337368	0.593212223	0.578654663	22.53597004	19.17464687	0.58785446	18.61677452	0.587027157	20.29038762	0.590858136	19.9036912	16.67402175	19.73541575	19.39795111	19.34072445	18.61093415	18.67304041	20.31657405	0.582185939	18.48698069	17.67682591	0.588222154	0.591215328	17.89846088	0.59322504	0.590009811	18.68526092	19.89228136	20.70276305	21.59770126	20.05437445	21.19125128	16.92736167	17.77685839	20.19284151	20.53195371	18.39516736	22.3452914	19.76355907	21.48867717	20.40382692	20.51027909	22.89272735	21.95319878	20.65752944	20.02165541	19.22349122	0.585009529	18.41921171	19.35200637	21.84282929	18.00870063	21.23466747	0.583841789	0.584342872
151720.18	A0A096LNL9	ATRX	Transcriptional regulator ATRX (Fragment)	0.0274712	2.387607126	0.584028367	2.971635492	0.581778209	0.594111716	0.578705643	0.584560631	0.577226756	0.577836067	0.584316342	0.577464945	0.593560486	0.592693656	0.58363464	0.592060279	0.591097441	0.575658295	0.585072284	0.587481001	0.589192711	0.577050252	0.585373266	0.58307744	0.583269771	0.579856579	0.587724997	0.57849058	0.588969144	0.578102761	0.586795011	0.581810902	0.57991503	0.583798642	0.576845585	0.585878017	0.589527018	0.588698044	0.58775014	17.91538496	0.585411512	0.580489683	0.589652969	0.581635147	0.591062607	17.83815328	17.92022908	0.587873677	0.578427578	0.580219901	0.578048428	0.587231822	0.58193748	0.586912203	0.582424597	0.576033496	0.589743881	17.91781302	0.588451936	0.582133684	0.575518668	0.575324043	0.581592959	0.590701817	0.581498277	0.577074386
29892.66;28663.28	A0A0A0MQS1;Q53H96	PYCR3	Pyrroline-5-carboxylate reductase;Pyrroline-5-carboxylate reductase 3	0.025184234	3.16003547	15.83623137	18.99626684	19.70424551	18.53814014	0.588274795	18.9603108	19.06379564	0.578332957	17.50847775	19.60191403	19.86130826	18.94888273	19.72774257	17.68252992	17.59627007	19.83712088	20.074115	20.28851888	0.588228377	19.20024938	19.51664215	17.56348863	18.62541957	18.74213733	19.1404502	19.67272174	0.588862828	0.5863707	19.7213118	20.22062498	0.575531599	17.8264999	19.55673056	20.32985846	21.58052714	18.8034408	19.32010861	18.83099868	19.57056764	19.45066557	17.66467557	19.16300989	19.44964036	18.79455369	20.21224626	19.72277929	17.95497014	18.63913477	16.99086916	19.02836408	20.06146052	21.17973251	18.47776975	18.51680456	18.87728151	19.17056739	18.69178089	18.48602788	19.67524714	18.81601938	20.03845972	17.2999454	19.88827345	18.1163438
67386.47;70691.3;68109.31;67356.45;57959.07	A0A0A0MQU7;A0A0A0MTK8;F5H0K0;P20823;U3KQS6	HNF1A	Hepatocyte nuclear factor 1-alpha	0.005923808	5.513371472	9.8839143	15.39728577	0.580703885	0.588808374	20.34581548	18.9746229	17.00829474	0.589406201	0.591379642	17.13140704	0.589588827	0.589915026	18.83402521	17.47461066	16.56683807	17.2382343	17.59069189	17.19313444	0.587964212	0.584937138	16.35408295	16.6063293	17.00782767	0.582242687	16.56778552	19.31795175	0.589735656	0.593288479	18.8776731	17.37651731	0.593552365	0.576955295	16.89083406	0.580190757	0.593826983	18.49274377	0.58102646	17.93405327	16.51857896	17.38666823	19.15517214	17.63432705	20.09063016	17.16092607	17.68060848	17.06713069	16.41132672	17.94450475	17.55994709	19.11619799	17.2794832	19.62431579	15.25962245	16.32118466	18.83023201	0.587353833	18.65273712	18.05079574	19.11772458	17.76205807	18.50304285	0.59318531	0.580289594	14.62542035
30666.97;32400.93	A0A0A0MQV1;P28845	HSD11B1	Corticosteroid 11-beta-dehydrogenase isozyme 1 (Fragment);Corticosteroid 11-beta-dehydrogenase isozyme 1	0.036911218	5.214977574	7.592176583	12.80715416	20.58827978	0.584533382	0.592649558	18.61282036	0.586817581	0.575829127	0.594115677	19.55875619	0.58012213	0.588866434	0.58144165	21.09668058	19.40561452	18.30734661	0.578150384	21.88247766	0.583353099	21.51803838	0.581972004	0.588155106	0.583864621	18.52738561	0.590393376	0.591607449	0.590261833	0.585162839	0.58029494	19.1184841	0.576485733	21.7031454	0.587316686	0.5910773	17.93032714	0.586511036	19.99858828	19.53031608	0.587412513	19.07036879	20.85416358	0.585004169	0.579937401	20.67106751	18.71216907	20.3600744	19.47947858	21.73398929	0.585820638	0.593242906	21.09747311	20.48453775	0.579595353	21.37869069	0.580295193	21.95603391	0.591667764	20.47324249	18.46692981	20.04911618	18.26228184	22.38014091	0.594326607	0.584994725
208773.93;212802.96	A0A0A0MQV9;Q9UPS6	SETD1B	Histone-lysine N-methyltransferase SETD1B	0.005612698	4.185155033	13.74363363	17.92878866	18.20745498	17.46320604	17.99329362	20.08409242	18.30288933	0.592397644	0.583784183	17.86515518	0.588633549	0.585142628	15.90679648	0.587131264	13.57684321	16.19366507	15.11053827	18.68928216	18.8686956	17.5311694	19.01000779	14.10291393	19.39427689	18.97531718	17.27283734	18.97959999	20.70459286	0.582151106	19.34449246	18.73399632	0.577473466	17.24399022	20.17704263	0.593768967	19.11727768	17.55813597	17.78370677	17.25777541	19.2623098	16.58259959	14.8413483	17.44035316	17.84269619	16.18280714	14.97917937	16.38872917	17.41033114	17.23627556	19.45875128	19.8110189	19.53488572	18.12952138	17.6042168	18.84079069	17.77317644	20.41766287	20.1624737	18.08138526	17.35132021	19.59757601	19.8193536	17.75766702	16.4869132	18.34191062
238517.11;237346.91	A0A0A0MQX1;Q9HD67	MYO10	Unconventional myosin-X	0.040684735	4.788755552	7.775796557	12.56455211	0.592358368	19.31649906	0.585168023	0.590284817	19.46013151	0.579633026	0.59127687	20.03213218	0.593671479	0.581407596	19.32799991	0.594548316	0.592074214	0.579461644	0.592249851	17.00971997	0.593814692	0.582496071	19.51504481	20.68752562	17.88789849	0.585098506	18.0225258	0.57567029	0.577022216	0.590615527	18.19077491	16.94265911	0.583113919	20.12842297	18.34214793	0.593649043	0.584189656	18.77929434	0.586683357	17.83711337	0.583791025	16.87063375	20.51365833	18.77198205	18.76517985	20.25334272	18.81753098	18.19274326	18.69481632	19.582866	0.582111695	18.81732214	18.13670784	0.578494869	0.580343374	20.69369251	19.26930977	18.62888792	0.588175287	0.586790161	19.36490223	0.592875187	16.53746003	20.00000172	0.581730087	0.583570996
44277.65;50317.64	A0A0A0MQX2;Q9HD23	MRS2	"Magnesium transporter MRS2 homolog, mitochondrial;Magnesium transporter MRS2 homolog, mitochondrial"	0.027549994	4.861720557	3.585134514	8.446855071	0.593807786	21.40234176	0.583043874	0.579231289	19.73688517	0.578907678	19.01475164	0.587519207	0.577235642	0.587665775	0.591750934	0.582002409	0.586830214	0.579746522	0.587865217	22.30352018	0.590206869	19.44533002	0.577507549	0.583918357	0.584766767	0.591040515	0.594127636	0.591713348	0.579308722	0.594288695	0.588332921	0.593430769	0.57844318	0.587471453	0.592894772	0.580420212	0.583131879	20.79453	0.582625167	19.39662294	0.582201647	0.581688406	0.58063387	18.2611163	25.47362392	0.582042518	0.58138331	18.14492176	18.09754866	18.85750544	0.589868243	0.581380147	0.594529631	0.57655194	19.19266365	19.69206366	23.95610731	0.588021487	0.582662145	0.577673964	16.36674388	16.81257032	0.591195977	0.575721598	0.584419445	0.580179727
78678.16;87386.79	A0A0A0MR54;Q14162	SCARF1	Scavenger receptor class F member 1	0.030455729	4.219708795	4.436280579	8.655989374	1.888243347	15.07772912	0.58868169	0.591582547	0.589859525	0.576088577	0.583995937	14.58390488	0.577437603	0.592316398	14.82486078	0.584482716	0.587057606	19.63934921	0.590064232	0.577854143	0.575736587	14.84501993	15.39468641	1.342517928	0.584923532	15.18184652	0.591704799	0.587988863	0.581395163	0.58145379	0.581771793	20.1745242	0.586259189	0.591159596	0.584274027	0.578384281	0.580104173	11.22456523	17.19624071	14.43989567	0.594231215	0.587119707	13.41713992	0.577987905	0.589115991	15.7589532	0.591081748	18.85099246	16.15747338	16.83963141	16.21065544	15.47814464	0.59393937	0.59006743	0.577442904	14.0171484	21.28485502	0.587419924	0.58633261	0.591576267	14.97679659	19.5242508	0.581526908	17.44680276	0.575724965	0.576579264
